p_id,sero,sero
ABB87844,H10N7
ACF20226,H10N7
ACF74233,H10N7
AEK49568,H10N7
AEM75431,H10N7
AGG27706,H10N7
AGG27718,H10N7
AGG27863,H10N7
AGG27899,H10N7
AGL58994,H10N7
AGL60617,H10N7
AGL60763,H10N7
AGL60775,H10N7
AGL60823,H10N7
AHM24205,H10N8
AHN97094,H10N8
AHZ43337,H10N3
ACT33159,H1N1
ADF58349,H1N1
ADG85225,H1N1
ADG85233,H1N1
ADI52834,H1N1
ADI52836,H1N1
ADI52837,H1N1
ADM23846,H1N1
ADM23847,H1N1
ADM23851,H1N1
ADP05204,H1N1
ADT64317,H1N1
ADW93789,H1N1
AEA29595,H1N1
AEB80459,H1N1
AEF28999,H1N1
AEF33067,H1N1
AEJ82796,H1N1
AEM63482,H1N1
AEN55513,H1N1
AEV40002,H1N1
AEZ01103,H1N1
AFE02952,H1N1
AFF57124,H1N1
AFM46517,H1N1
AFM46518,H1N1
AFM46639,H1N1
AFM46999,H1N1
AFN18875,H1N1
AFP36183,H1N1
AFQ37281,H1N1
AFX65229,H1N1
AGA19235,H1N1
AGA19305,H1N1
AGC13458,H1N1
AGE84002,H1N1
AGF37648,H1N1
AGG86873,H1N1
AGI52981,H1N1
AGI52989,H1N1
AGI54182,H1N1
AGJ73367,H1N1
AGK72773,H1N1
AGK73228,H1N1
AGK73290,H1N1
AGL04595,H1N1
AGL04629,H1N1
AGL05056,H1N1
AGO86678,H1N1
AGT18720,H1N1
AGT18721,H1N1
AGT18723,H1N1
AGT18724,H1N1
AGU92777,H1N1
AGW83306,H1N1
AGW83314,H1N1
AHA38580,H1N1
AHA57090,H1N1
AHF20501,H1N1
AHG26890,H1N1
AHJ57430,H1N1
AHJ57431,H1N1
AHJ57435,H1N1
AHN19444,H1N1
AHV83802,H1N1
AHX38144,H1N1
AHY84466,H1N1
AIA66646,H1N1
AIB06034,H1N1
AIC73740,H1N1
AIC73767,H1N1
AIC73827,H1N1
AIC73834,H1N1
BAJ06679,H1N1
BAM37808,H1N1
CCD31011,H1N1
BAI94576,H1N1
BAJ40004,H1N1
ACS78026,H1N1
ACV70734,H1N1
AFB70317,H1N1
ACZ16520,H1N1
ACZ61118,H1N1
ACZ96889,H1N1
ADB81439,H1N1
ADB89281,H1N1
ADD23162,H1N1
ADD96936,H1N1
ADO29901,H1N1
ADO29908,H1N1
ADL32414,H1N1
AEO01499,H1N1
AEO01598,H1N1
AEO01612,H1N1
ADM23842,H1N1
ADO14359,H1N1
AEM63475,H1N1
AEM63500,H1N1
AEH59624,H1N1
AEJ10440,H1N1
AEW25367,H1N1
AEW25528,H1N1
AEW25590,H1N1
AEL89681,H1N1
AFJ78661,H1N1
ACR81633,H1N1
ACS71656,H1N1
ACU13094,H1N1
ACX36501,H1N1
ADA83043,H1N1
ADJ18171,H1N1
AEA48985,H1N1
AEJ82788,H1N1
AEJ82792,H1N1
AEV40049,H1N1
AEV40056,H1N1
AEZ01107,H1N1
AFB77618,H1N1
AAD05216,H1N2
AAD05217,H1N2
AAD05218,H1N2
AAK71687,H1N2
AAL29715,H1N2
AAL87867,H1N2
AAL87868,H1N2
AAO65612,H1N2
ABA08508,H1N2
ABB03134,H1N2
ABG34254,H1N2
ABK57092,H1N2
ABQ42444,H1N2
ABS53363,H1N2
ABS53372,H1N2
ABW81532,H1N2
ABY40410,H1N2
ACE77933,H1N2
ACE77937,H1N2
ACI32741,H1N2
ACN90994,H1N2
ACO07051,H1N2
ACR39190,H1N2
ACT97067,H1N2
ACU82395,H1N2
ADB82656,H1N2
ADE75148,H1N2
ADJ80234,H1N2
ADK26592,H1N2
ADK48778,H1N2
ADO65971,H1N2
ADP05208,H1N2
ADR01746,H1N2
ADR51661,H1N2
ADR51662,H1N2
ADR51668,H1N2
ADR51669,H1N2
ADU85891,H1N2
ADU85893,H1N2
ADU85894,H1N2
ADV19281,H1N2
ADV69078,H1N2
ADV69091,H1N2
ADV69097,H1N2
ADV69106,H1N2
ADX31845,H1N2
ADY71223,H1N2
ADY71438,H1N2
ADY72576,H1N2
ADY80044,H1N2
AEF33066,H1N2
AEH42785,H1N2
AEI30057,H1N2
AEN68575,H1N2
AEN68577,H1N2
AEN68581,H1N2
AEO91855,H1N2
AEP17073,H1N2
AEP17078,H1N2
AEW31134,H1N2
AEX30519,H1N2
AEZ54197,H1N2
AFC98271,H1N2
AFC98273,H1N2
AFH76985,H1N2
AFI44374,H1N2
AFI62127,H1N2
AFI62138,H1N2
AFI62139,H1N2
AFI62151,H1N2
AFI62154,H1N2
AFJ19065,H1N2
AFM46519,H1N2
AFM46633,H1N2
AFM46642,H1N2
AFM46643,H1N2
AFM46654,H1N2
AFM46659,H1N2
AFM46839,H1N2
AFM46852,H1N2
AFM46856,H1N2
AFN06490,H1N2
AFN66856,H1N2
AFO83000,H1N2
AFP36088,H1N2
AFR75836,H1N2
AFR75854,H1N2
AFR75892,H1N2
AFR75914,H1N2
AFR76173,H1N2
AFR76344,H1N2
AFR76396,H1N2
AFR76471,H1N2
AFR76498,H1N2
AFR76539,H1N2
AFR76783,H1N2
AFU08580,H1N2
AFU08704,H1N2
AFU08812,H1N2
AFU08816,H1N2
AFU08860,H1N2
AFU08884,H1N2
AFU08908,H1N2
AFU08956,H1N2
AFU09062,H1N2
AFU09064,H1N2
AFU09933,H1N2
AFU09985,H1N2
AFU10169,H1N2
AFU10181,H1N2
AFV31477,H1N2
AFW16001,H1N2
AFX65236,H1N2
AFX65251,H1N2
AFX65259,H1N2
AFZ15893,H1N2
AGB84989,H1N2
AGB98447,H1N2
AGC13633,H1N2
AGC73203,H1N2
AGE83982,H1N2
AGF68987,H1N2
AGG12643,H1N2
AGG53738,H1N2
AGG86729,H1N2
AGH30710,H1N2
AGI41250,H1N2
AGK24455,H1N2
AGK62683,H1N2
AGL04214,H1N2
AGL04337,H1N2
AGL07472,H1N2
AGM16027,H1N2
AGM16031,H1N2
AGN28824,H1N2
AGN49381,H1N2
AGN69593,H1N2
AGN69613,H1N2
AGN69629,H1N2
AGO00337,H1N2
AGO59894,H1N2
AGR45141,H1N2
AGR45144,H1N2
AGR45311,H1N2
AGS41692,H1N2
AGT37102,H1N2
AGU69969,H1N2
AGX00886,H1N2
AGY14421,H1N2
AGZ62363,H1N2
AHA57131,H1N2
AHA57155,H1N2
AHB21075,H1N2
AHB21219,H1N2
AHB21460,H1N2
AHB22927,H1N2
AHB23071,H1N2
AHB59452,H1N2
AHB73620,H1N2
AHC69370,H1N2
AHD25046,H1N2
AHD25285,H1N2
AHG26596,H1N2
AHG26608,H1N2
AHG26632,H1N2
AHG26648,H1N2
AHG26717,H1N2
AHG26737,H1N2
AHH25330,H1N2
AHI43338,H1N2
AHJ02873,H1N2
AHL81541,H1N2
AHM24143,H1N2
AHN01260,H1N2
AHW46580,H1N2
AHW46681,H1N2
AHW83238,H1N2
AHY20935,H1N2
AHY95005,H1N2
AHZ65633,H1N2
AHZ65657,H1N2
AHZ65725,H1N2
AHZ65761,H1N2
AHZ65769,H1N2
AIA24435,H1N2
AIB06038,H1N2
AIB06050,H1N2
AIB06082,H1N2
BAG49619,H1N2
BAI83388,H1N2
BAK23275,H1N2
BAM78376,H1N2
BAN14734,H1N2
BAN14735,H1N2
BAN14742,H1N2
CAP49192,H1N2
CCQ71983,H1N2
AAA72339,H1N1
AAA92280,H1N1
AAD17229,H1N1
AAD25309,H1N1
AAD25312,H1N1
AAF87283,H1N1
AAF87284,H1N1
AAK70452,H1N1
AAK70454,H1N1
AAK70456,H1N1
AAM75158,H1N1
AAP34322,H1N1
AAP60037,H1N1
AAU25851,H1N1
ABB82216,H1N1
ABB86946,H1N1
ABD15258,H1N1
ABD59847,H1N1
ABD59848,H1N1
ABD59849,H1N1
ABD60955,H1N1
ABD61735,H1N1
ABD62843,H1N1
ABD79101,H1N1
ABD79112,H1N1
ABD95031,H1N1
ABF21276,H1N1
ABF21278,H1N1
ABI20826,H1N1
ABI20870,H1N1
ABI21519,H1N1
ABI95261,H1N1
ABK57093,H1N1
ABN51066,H1N1
ABO32981,H1N1
ABO32992,H1N1
ABO38340,H1N1
ABO38351,H1N1
ABO38362,H1N1
ABO38373,H1N1
ABO38384,H1N1
ABO52280,H1N1
ABP49327,H1N1
ABP49481,H1N1
ABS00315,H1N1
ABS71668,H1N1
ABS71672,H1N1
ABU80265,H1N1
ABW36333,H1N1
ABW39883,H1N1
ABW40114,H1N1
ABW81507,H1N1
ABW91526,H1N1
ABW94127,H1N1
ABY81426,H1N1
ACA28846,H1N1
ACA33732,H1N1
ACA33752,H1N1
ACB11782,H1N1
ACB11812,H1N1
ACB36678,H1N1
ACE77927,H1N1
ACF25596,H1N1
ACF41834,H1N1
ACF41933,H1N1
ACI45446,H1N1
ACJ73766,H1N1
ACL79904,H1N1
ACM17265,H1N1
ACM51329,H1N1
ACN33090,H1N1
ACN67524,H1N1
ACR26715,H1N1
ACU43765,H1N1
ACU44038,H1N1
ACU44361,H1N1
ACU44395,H1N1
ACU44406,H1N1
ACU80014,H1N1
ACV49556,H1N1
ACY06623,H1N1
ACZ05568,H1N1
ACZ81556,H1N1
ADC45659,H1N1
ADC45670,H1N1
ADC45813,H1N1
ADD21467,H1N1
ADF83497,H1N1
ADG08198,H1N1
ADG08308,H1N1
ADG59044,H1N1
ADG85794,H1N1
ADJ38087,H1N1
ADN89270,H1N1
ADN92778,H1N1
ADO34927,H1N1
ADT64860,H1N1
ADT78908,H1N1
ADT78936,H1N1
ADU25478,H1N1
ADU53614,H1N1
ADV69079,H1N1
ADV69090,H1N1
ADW01407,H1N1
ADW10721,H1N1
ADX31858,H1N1
ADX96236,H1N1
ADY70986,H1N1
ADY71526,H1N1
ADY71612,H1N1
ADY71787,H1N1
AEA29580,H1N1
AEA29582,H1N1
AEA73584,H1N1
AEA92634,H1N1
AEG64762,H1N1
AEI30055,H1N1
AEI30056,H1N1
AEK50870,H1N1
AEK86047,H1N1
AEK86048,H1N1
AEM75239,H1N1
AEN94876,H1N1
AEN94886,H1N1
AEO01709,H1N1
AEO91779,H1N1
AEP17277,H1N1
AEP32455,H1N1
AEQ38190,H1N1
AEQ38195,H1N1
AEQ61287,H1N1
AEQ61347,H1N1
AEQ61437,H1N1
AET11800,H1N1
AET84295,H1N1
AEX30517,H1N1
AEX33924,H1N1
AEX34650,H1N1
AEX34768,H1N1
AEX35120,H1N1
AEX38474,H1N1
AEX63617,H1N1
AFH76959,H1N1
AFH76964,H1N1
AFH76980,H1N1
AFJ76186,H1N1
AFJ78364,H1N1
AFL56787,H1N1
AFL56810,H1N1
AFM46668,H1N1
AFM68954,H1N1
AFM93986,H1N1
AFO64802,H1N1
AFO64835,H1N1
AFO64868,H1N1
AFO65016,H1N1
AFO66147,H1N1
AFQ34729,H1N1
AFQ90529,H1N1
AFR75881,H1N1
AFR75967,H1N1
AFR76123,H1N1
AFR76145,H1N1
AFR76227,H1N1
AFR76238,H1N1
AFR76311,H1N1
AFR76505,H1N1
AFR76623,H1N1
AFR76696,H1N1
AFR76707,H1N1
AFR76739,H1N1
AFU09056,H1N1
AFU10184,H1N1
AFU92387,H1N1
AFV53260,H1N1
AFV77715,H1N1
AFY08044,H1N1
AFZ15807,H1N1
AFZ15937,H1N1
AFZ77460,H1N1
AGA19337,H1N1
AGB84833,H1N1
AGF37789,H1N1
AGG53088,H1N1
AGG86711,H1N1
AGI02406,H1N1
AGI40726,H1N1
AGI55453,H1N1
AGJ73386,H1N1
AGK24317,H1N1
AGK24463,H1N1
AGK43414,H1N1
AGL04307,H1N1
AGL04309,H1N1
AGL04311,H1N1
AGL04315,H1N1
AGL07471,H1N1
AGL96912,H1N1
AGQ47740,H1N1
AGQ47776,H1N1
AGS08781,H1N1
AGS48846,H1N1
AGU69932,H1N1
AGZ61736,H1N1
AGZ62339,H1N1
AGZ62388,H1N1
AGZ62396,H1N1
AGZ62404,H1N1
AHB20856,H1N1
AHB21027,H1N1
AHB21448,H1N1
AHB21628,H1N1
AHB21700,H1N1
AHB21712,H1N1
AHB22342,H1N1
AHB22579,H1N1
AHB22687,H1N1
AHB22843,H1N1
AHB22963,H1N1
AHB23011,H1N1
AHB23035,H1N1
AHB23117,H1N1
AHB23664,H1N1
AHB51172,H1N1
AHB51256,H1N1
AHB51328,H1N1
AHB51390,H1N1
AHB51472,H1N1
AHB72834,H1N1
AHB73644,H1N1
AHD25066,H1N1
AHD25415,H1N1
AHH00837,H1N1
AHI97714,H1N1
AHJ02888,H1N1
AHK10669,H1N1
AHM24191,H1N1
AHM24199,H1N1
AHM24289,H1N1
AHM24301,H1N1
AHM97626,H1N1
AHW46596,H1N1
AHW46624,H1N1
AHY20931,H1N1
AHY84544,H1N1
AHY95104,H1N1
AHZ39510,H1N1
AHZ44189,H1N1
AHZ65637,H1N1
AHZ65737,H1N1
AIA66731,H1N1
AIB06042,H1N1
BAA00718,H1N1
BAA02768,H1N1
BAF03627,H1N1
BAG49742,H1N1
BAI83395,H1N1
BAI83396,H1N1
CAA24272,H1N1
CAA91080,H1N1
CAA91081,H1N1
CAC18524,H1Nx
CAC86610,H1N1
CAP49183,H1N1
CCH23216,H1N1
CCQ71947,H1N1
AAA43090,H2N2
AAA43117,H2N9
AAA43185,H2N2
AAA43243,H2N2
AAA43247,H2N2
AAA43248,H2N2
AAA43578,H2N3
AAA43678,H2N2
ABB18025,H2N5
ABB20141,H2N1
ABI84450,H2N7
ABI84588,H2N3
ABO38098,H2N2
ABO38701,H2N2
ABO44057,H2N2
ABO52247,H2N2
ABQ01355,H2N2
ACD56302,H2N2
ACD56313,H2N2
ACD56324,H2N2
ACD85198,H2N2
ACF47420,H2N7
ACF54389,H2N2
ACV49600,H2N2
ADT78961,H2N2
ADT79129,H2N2
AFJ12607,H2N2
AFJ13347,H2N7
AFJ13380,H2N7
AFJ13424,H2N1
AFM09428,H2N5
AFV53205,H2N2
AFV53271,H2N2
AFV53293,H2N2
AFV53314,H2N2
AGK43532,H2N3
AGW43444,H2N5
AGY79889,H2N3
AGY80411,H2N3
AHN96842,H2N3
AHZ39463,H2N5
AHZ39487,H2N3
BAC43764,H2N2
BAF49415,H2N3
AAC59602,H3N2
AAT08004,H3N2
AAT12704,H3N2
AAV80798,H3N2
AAW78047,H3N2
AAX35871,H3N2
AAX47525,H3N2
AAX56590,H3N2
AAX57924,H3N2
AAY28395,H3N2
AAY46201,H3N2
AAZ32951,H3N2
ABA43336,H3N2
ABB04906,H3N2
ABB04928,H3N2
ABB46392,H3N2
ABB51963,H3N2
ABB79957,H3N2
ABB80023,H3N2
ABB80672,H3N2
ABB96363,H3N2
ABB96520,H3N2
ABD15746,H3N2
ABD16718,H3N2
ABD59853,H3N2
ABD61249,H3N2
ABE73115,H3N2
ABF17959,H3N2
ABF21269,H3N2
ABF60578,H3N2
ABG37230,H3N2
ABG48181,H3N2
ABG80073,H3N2
ABG88531,H3N2
ABI20958,H3N2
ABJ16785,H3N2
ABO52071,H3N2
ABQ57239,H3N2
ABQ97200,H3N2
ABQ97202,H3N2
ABS50053,H3N2
ABU92710,H3N2
ABW80976,H3N2
ABY81821,H3N2
ABY81829,H3N2
ACA33674,H3N2
ACD35865,H3N2
ACD35872,H3N2
ACD88648,H3N2
ACE77938,H3N2
ACE77939,H3N2
ACE77942,H3N2
ACE77944,H3N2
ACE77946,H3N2
ACF22148,H3N2
ACF25543,H3N2
ACF36262,H3N2
ACF36396,H3N2
ACF36398,H3N2
ACF36458,H3N2
ACF41900,H3N2
ACF54565,H3N2
ACI26560,H3N2
ACI26571,H3N2
ACI26593,H3N2
ACK99476,H3N2
ACM80372,H3N2
ACO95226,H3N2
ACO95270,H3N2
ACQ65691,H3N2
ACT21466,H3N2
ACT67801,H3N2
ACU12494,H3N2
ACU46717,H3N2
ACV42073,H3N2
ACV42106,H3N2
ACY06456,H3N2
ACY06458,H3N2
ACY06459,H3N2
ACY67022,H3N2
ACZ53956,H3N2
ACZ53978,H3N2
ADD21560,H3N2
ADJ41816,H3N2
ADK89127,H3N2
ADT79030,H3N2
ADT79161,H3N2
ADV58875,H3N2
ADV58876,H3N2
ADV58880,H3N2
AEM75523,H3N2
AEP17308,H3N2
AET75834,H3N2
AET76690,H3N2
AEU05027,H3N2
AEX30540,H3N2
AEX35428,H3N2
AEZ02122,H3N2
AFD32574,H3N2
AFD64223,H3N2
AFG71942,H3N2
AFG71953,H3N2
AFG71996,H3N2
AFG72085,H3N2
AFG72096,H3N2
AFG72173,H3N2
AFG72350,H3N2
AFG72735,H3N2
AFG72823,H3N2
AFG98830,H3N2
AFG98863,H3N2
AFG98940,H3N2
AFG99006,H3N2
AFG99094,H3N2
AFG99138,H3N2
AFG99237,H3N2
AFG99248,H3N2
AFG99347,H3N2
AFG99402,H3N2
AFG99501,H3N2
AFH00065,H3N2
AFH00076,H3N2
AFH00098,H3N2
AFH00263,H3N2
AFH00329,H3N2
AFH00461,H3N2
AFH00494,H3N2
AFH00725,H3N2
AFH53677,H3N2
AFH53725,H3N2
AFH53736,H3N2
AFJ74842,H3N2
AFJ77517,H3N2
AFJ77891,H3N2
AFM47137,H3N2
AFM47165,H3N2
AFM71731,H3N2
AFM72098,H3N2
AFM72186,H3N2
AFM72257,H3N2
AFM72312,H3N2
AFM72356,H3N2
AFM93978,H3N2
AFP83236,H3N2
AFP99689,H3N2
AFQ34707,H3N2
AFR42694,H3N2
AFR42701,H3N2
AFU08788,H3N2
AFU08828,H3N2
AFU08944,H3N2
AFU08988,H3N2
AFU09053,H3N2
AFU10042,H3N2
AFU10043,H3N2
AFV31487,H3N2
AFV33742,H3N2
AFV33954,H3N2
AGA19044,H3N2
AGB98777,H3N2
AGC13516,H3N2
AGF69071,H3N2
AGG53177,H3N2
AGI02552,H3N2
AGK24287,H3N2
AGK62750,H3N2
AGL04365,H3N2
AGL06095,H3N2
AGL06857,H3N2
AGL07410,H3N2
AGL07673,H3N2
AGL09786,H3N2
AGL09815,H3N2
AGL09881,H3N2
AGL58957,H3N2
AGM53491,H3N2
AGM53496,H3N2
AGM53498,H3N2
AGO00313,H3N2
AGO51411,H3N2
AGO51415,H3N2
AGQ47835,H3N2
AGQ88476,H3N2
AGS08785,H3N2
AGS08997,H3N2
AGT18748,H3N2
AGZ60429,H3N2
AGZ60571,H3N2
AGZ61154,H3N2
AGZ61178,H3N2
AGZ61211,H3N2
AGZ61248,H3N2
AGZ61259,H3N2
AGZ61263,H3N2
AHA11511,H3N2
AHA38263,H3N2
AHA57151,H3N2
AHA98453,H3N2
AHA98464,H3N2
AHB20931,H3N2
AHB22213,H3N2
AHB22225,H3N2
AHB22532,H3N2
AHB22567,H3N2
AHB22615,H3N2
AHB22699,H3N2
AHB22855,H3N2
AHB22939,H3N2
AHB22975,H3N2
AHB23143,H3N2
AHB24430,H3N2
AHB24776,H3N2
AHB51244,H3N2
AHB51316,H3N2
AHB51520,H3N2
AHB72773,H3N2
AHC58029,H3N2
AHC69322,H3N2
AHD25010,H3N2
AHD25126,H3N2
AHH25326,H3N2
AHL21511,H3N2
AHL58744,H3N2
AHL81845,H3N2
AHL82087,H3N2
AHL95518,H3N2
AHN00657,H3N2
AHN03147,H3N2
AHN97322,H3N2
AHW46830,H3N2
AHW83226,H3N2
AHX38310,H3N2
AHX38928,H3N2
AHY95001,H3N2
AHY95096,H3N2
AHY95100,H3N2
AHZ44225,H3N2
AHZ65629,H3N2
AHZ65741,H3N2
AHZ65749,H3N2
AHZ65765,H3N2
AIA24431,H3N2
AIA24447,H3N2
AIB06070,H3N2
AIC73749,H3N2
AIC73815,H3N2
BAG28227,H3N2
BAH02110,H3N2
BAH98103,H3N2
BAI68198,H3N2
BAJ14029,H3N2
BAK41887,H3N2
BAM42775,H3N2
BAM62981,H3N2
BAN14745,H3N2
BAN14747,H3N2
CAA29337,H3N2
CAC81018,H3N2
CDJ79889,H3N2
AAU25861,H3N3
ABA27440,H3N1
ABA46957,H3N1
ABB88369,H3N8
ABD85122,H3N1
ABI54388,H3N1
ACA04574,H3N8
ACF24987,H3N5
ACF47409,H3N5
ACF47464,H3N7
ACH95660,H3N8
ACN90987,H3N1
ADD21428,H3N1
ADZ05627,H3Nx
ADZ05628,H3Nx
AEK49444,H3N8
AET76679,H3N8
AFM09320,H3N8
AFR76416,H3N1
AGA19326,H3N1
AGE02663,H3N8
AGG25652,H3N8
AGG82133,H3N8
AGK42156,H3N8
AGW43288,H3N6
AGW44014,H3N5
AHB21195,H3N1
AHN96710,H3N8
AHN97178,H3N8
AHZ40057,H3Nx
AHZ43485,H3N6
AHZ43660,H3N6
AHZ44129,H3N8
AIA62032,H3N8
BAF43466,H3N9
BAJ09275,H3N8
BAO56967,H3N6
CAA24271,H3N8
CAD20336,H3N8
AAA43205,H5N9
AAC54378,H5N3
AAP71989,H5N2
AAS07023,H5N2
ABC69150,H5N1
ABC72655,H5N1
ABD73284,H5N1
ABI84495,H5N2
ABJ16565,H5N2
ABJ51739,H5N1
ABK34764,H5N1
ABQ11257,H5N1
ABW21667,H5N1
ABX10497,H5N1
ABY79833,H5N1
ACD12274,H5N1
ACF25627,H5N9
ACF25679,H5N2
ACF74243,H5N7
ACI41126,H5N1
ACJ26374,H5N1
ACO07033,H5N1
ACO07038,H5N1
ACO07043,H5N1
ACR49193,H5N1
ACT15355,H5N1
ACU46644,H5N1
ACV90543,H5N2
ACV90903,H5N2
ACV91043,H5N2
ACX31973,H5N1
ACX31981,H5N1
ACX31993,H5N1
ACX48061,H5N1
ACY80644,H5N2
ACZ48510,H5N1
ADC29463,H5N2
ADF83650,H5N1
ADG21445,H5N1
ADG59049,H5N1
ADG59054,H5N1
ADG59055,H5N1
ADG59060,H5N1
ADG59063,H5N1
ADG59064,H5N1
ADG59067,H5N1
ADG59070,H5N1
ADG59089,H5N1
ADG59090,H5N1
ADI46319,H5N1
ADI46320,H5N1
ADM33949,H5N1
ADM85846,H5N1
ADM85857,H5N1
ADM85867,H5N1
ADM95450,H5N1
ADT64868,H5N2
AEN94603,H5N1
AEO52326,H5N1
AEO89145,H5N1
AEO89163,H5N1
AEO89172,H5N1
AEP71333,H5N1
AEV40282,H5N2
AFE48437,H5N2
AFJ18989,H5N1
AFJ69901,H5N1
AFK13944,H5N5
AFM08869,H5N2
AFM08891,H5N2
AFR60992,H5N1
AFU10229,H5N3
AFW18314,H5N1
AFW18325,H5N1
AGB84799,H5N1
AGG86723,H5N1
AGH25309,H5N1
AGH25310,H5N1
AGH55479,H5N1
AGI02344,H5N1
AGO02249,H5N1
AGO87255,H5N1
AGW27061,H5N1
AGX00864,H5N1
AHC28996,H5N5
AHC69182,H5N1
AHF20383,H5N1
AHF20402,H5N1
AHF20413,H5N1
AHF20428,H5N1
AHF20480,H5N1
AHI43541,H5N1
AHI97132,H5N2
AHL83031,H5N3
AHL83056,H5N3
AHM97674,H5N5
AHM98133,H5N5
AHM98204,H5N5
AHN19556,H5N1
AHN19564,H5N1
AHY20736,H5N1
AHY20744,H5N1
AHY95115,H5N2
AIA24403,H5N6
AIA24403,H5N6
BAD89325,H5N1
BAK42590,H5N1
BAK42591,H5N1
BAL61225,H5N1
BAN42578,H5N1
BAN79067,H5N1
BAN81923,H5N1
BAO74193,H5N8
CAP45718,H5N1
BAK24094,H5N1
BAM36148,H5N1
BAM36159,H5N1
AAV30828,H5N1
AAW80717,H5N1
ABI36450,H5N1
ACB70647,H5N1
ACJ26341,H5N1
ACT15320,H5N1
ADG21416,H5N1
ADG21437,H5N1
ADG21441,H5N1
ADG28681,H5N1
ADG28683,H5N1
ADQ92582,H5N1
AEA50985,H5N1
AEK79815,H5N1
AEP84526,H5N1
AFB18647,H5N1
AFM78578,H5N1
ABE68927,H5N1
ABD28181,H5N1
ABD28182,H5N1
ABG67978,H5N1
ABK00132,H5N1
ABK00132,H5N1
ABP51975,H5N1
ABP51975,H5N1
ABU99094,H5N1
ABU99104,H5N1
ABU99195,H5N1
ACI06178,H5N1
ACN39410,H5N1
ACR48872,H5N1
ACR56228,H5N1
ACT20893,H5N1
ADC97015,H5N1
ADD10558,H5N1
AEN68619,H5N1
AEN68938,H5N1
AEN68939,H5N1
AEQ72820,H5N1
AEQ72868,H5N1
AEQ72881,H5N1
AEQ72884,H5N1
AEQ72889,H5N1
AET80429,H5N1
AEX30611,H5N1
AFI44342,H5N1
AFI44353,H5N1
AFJ69901,H5N1
AFQ60210,H5N1
AAC54377,H7N7
AAC54380,H7N3
AAD26938,H7N2
AAG10650,H7N3
AAG10670,H7N7
AAR02640,H7N7
ABI84602,H7N3
ABI84849,H7N2
ABI85000,H7N3
ABI85011,H7N1
ABI94581,H7N7
ABR37440,H7N4
ABS89365,H7N7
ACL80025,H7N1
ACZ48594,H7N3
ACZ48608,H7N1
ACZ58384,H7N8
ADI34060,H7N3
ADI34061,H7N3
ADV02479,H7N2
AET77666,H7N3
AFQ55689,H7N3
AGG53443,H7N7
AGG53498,H7N7
AGG83064,H7N7
AGL52805,H7N3
AGL57025,H7N3
AGL57850,H7N3
AHK10800,H7N9
AHN96530,H7N3
AHN96602,H7N3
AHZ38875,H7N7
AHZ42377,H7N7
BAM63158,H7N7
CAA78263,H7N7
AAW29080,H9N2
AAY52493,H9N2
AAY52504,H9N2
AAY52507,H9N2
AAY52517,H9N2
ABB87366,H9N6
ABB87886,H9N5
ABM21877,H9N2
ABS50795,H9N2
ABV31843,H9N2
ACA50026,H9N2
ACA50030,H9N2
ACD12172,H9N2
ACF93481,H9N2
ACF93484,H9N2
ACF93486,H9N2
ACH95448,H9N2
ACH95456,H9N2
ACY25797,H9N2
ACY25801,H9N2
ACY25803,H9N2
ADK56450,H9N2
ADL64047,H9N2
ADO14466,H9N2
ADP05197,H9N2
ADP69273,H9N2
AEK85773,H9N2
AEN02518,H9N2
AEN95123,H9N2
AET74962,H9N9
AET77176,H9N1
AEY75592,H9N2
AFA51661,H9N2
AFC18325,H9N1
AFI73231,H9N2
AFI73232,H9N2
AFO83274,H9N2
AFO83280,H9Nx
AFO83294,H9Nx
AFO83295,H9Nx
AGF69028,H9N2
AGF69039,H9N2
AGF69050,H9N2
AGI41230,H9N2
AGL57927,H9N5
AGL57968,H9N2
AGO17847,H9N2
AGO17883,H9N2
AGO17946,H9N2
AGW25699,H9N7
AGY14270,H9N2
AHB72968,H9N2
AHN96650,H9N2
AHY84442,H9N2
AHZ59311,H9N2
BAJ83422,H9N1
BAN66743,H9N2
BAO10666,H9N2
CAB95856,H9N2
CAB95857,H9N2
CCH23221,H9N2
